ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
80615,0,0,0,0,0,0,0,0,0,0
80616,20,20,20,20,20,20,20,20,20,20
80617,1,1,1,1,1,1,1,1,1,1
80618,0,0,0,0,0,0,0,0,0,0
80619,11,11,11,11,11,11,11,11,11,11
80620,0,0,0,8,0,0,0,0,0,0
80621,21,21,21,21,21,21,21,21,21,21
80622,10,10,10,10,10,10,10,10,10,10
80623,0,0,0,0,0,0,0,0,0,0
80624,0,0,0,0,0,0,0,0,0,0
80625,0,0,0,0,0,0,0,0,0,0
80626,27,27,27,34,27,27,27,27,27,27
80627,0,0,0,0,4,0,0,0,0,9
80628,0,0,0,0,0,0,0,0,0,0
80629,0,0,0,0,0,12,0,0,0,0
80630,23,23,23,23,23,23,23,23,23,23
80631,0,0,0,0,0,0,0,0,0,0
80632,27,27,27,27,27,27,27,27,27,27
80633,20,20,20,20,20,20,20,20,20,20
80634,0,0,0,0,0,0,0,0,0,0
80635,0,0,0,0,20,0,0,0,0,17
80636,0,0,0,0,0,0,0,0,0,0
80637,0,0,0,0,0,0,0,0,0,22
80638,11,0,0,0,0,0,0,0,0,0
80639,26,26,26,26,26,26,26,26,26,26
80640,21,21,21,21,21,21,24,21,21,21
80641,0,0,0,0,0,0,0,0,10,0
80642,0,0,0,0,0,0,0,0,0,0
80643,0,0,0,0,0,0,0,0,0,0
80644,0,0,0,0,14,0,0,0,0,0
80645,0,0,0,0,0,0,0,0,0,0
80646,0,18,0,0,8,0,0,0,0,0
80647,21,21,21,21,21,21,21,21,21,21
80648,0,15,0,0,0,0,0,0,0,0
80649,31,31,31,31,31,31,31,31,31,31
80650,16,16,16,16,16,16,16,16,16,16
80651,0,0,0,0,0,11,0,0,0,0
80652,0,0,0,0,0,0,0,0,0,0
80653,16,16,16,16,16,16,16,16,16,16
80654,29,29,29,29,29,29,29,29,29,29
80655,0,0,0,0,0,0,0,0,0,0
80656,24,24,24,24,24,24,24,24,24,24
80657,9,9,9,9,9,9,9,9,9,9
80658,17,11,16,14,35,24,17,18,11,26
80659,14,14,14,14,14,14,14,14,14,14
80660,0,0,0,2,0,0,0,0,0,0
80661,0,0,0,0,0,0,0,0,0,0
80662,0,0,0,0,0,0,0,0,0,0
80663,0,0,0,0,0,0,0,0,0,0
80664,27,27,27,27,27,27,27,27,27,27
80665,23,23,23,23,23,23,23,23,23,23
80666,0,0,0,0,0,13,0,0,0,0
80667,6,6,6,6,6,6,6,6,12,6
80668,0,0,0,0,0,0,0,0,0,0
80669,17,17,17,17,17,17,17,17,17,17
80670,30,30,30,30,30,30,30,30,30,30
80671,12,0,0,0,0,0,0,0,0,0
80672,0,0,0,0,0,0,0,0,0,0
80673,1,1,1,1,1,1,1,1,1,1
80674,0,0,0,0,13,21,0,0,0,0
80675,0,0,0,0,0,0,0,0,0,0
80676,0,0,0,0,0,0,0,0,0,0
80677,0,0,0,9,0,0,0,0,0,0
80678,14,14,14,14,14,14,14,14,14,14
80679,14,8,36,7,24,24,0,16,12,19
80680,25,25,25,25,25,25,25,25,25,25
80681,0,0,0,0,0,0,0,0,0,0
80682,0,0,0,0,0,0,0,0,0,0
80683,10,0,0,0,0,0,0,0,0,0
80684,28,28,28,28,28,28,28,28,28,28
80685,0,0,0,0,0,0,0,0,0,0
80686,23,23,23,23,23,23,23,23,23,23
80687,0,17,0,19,12,0,24,0,27,27
80688,0,0,0,0,0,0,0,0,0,0
80689,0,0,0,0,0,0,0,0,0,0
80690,0,16,8,0,0,0,0,0,0,0
80691,14,14,14,14,17,14,14,14,14,17
80692,19,0,0,0,13,0,0,0,0,0
80693,0,0,0,0,4,0,0,0,0,0
80694,0,0,9,0,0,0,0,3,0,0
80695,0,0,0,0,0,0,17,0,0,0
80696,0,0,15,0,0,13,12,0,29,0
80697,24,12,0,9,0,5,13,14,0,0
80698,0,7,24,0,0,0,0,12,0,16
80699,38,38,38,38,38,38,38,38,38,38
80700,6,6,6,6,6,6,6,6,6,6
80701,0,0,0,0,31,0,8,0,14,6
80702,18,46,26,13,11,21,29,8,13,27
90001,0,16,0,0,0,0,0,0,0,0
90002,0,0,0,0,0,0,0,0,0,0
90003,0,0,0,0,0,0,0,0,0,0
90005,22,22,22,22,22,22,22,22,22,22
90006,2,7,25,2,2,2,2,22,6,2
90008,20,20,20,20,20,20,20,20,20,20
90009,0,0,0,15,0,0,21,0,5,15
90011,25,25,25,25,25,25,25,25,25,25
90012,0,0,22,0,0,26,0,0,0,0
90013,0,0,0,0,0,0,0,0,0,0
90014,1,1,1,1,1,1,1,1,1,1
90015,0,17,0,0,0,0,0,0,31,0
90016,20,20,20,20,20,20,20,20,20,20
90017,0,0,0,0,0,0,0,0,0,0
90018,0,0,0,23,18,0,36,0,25,0
90019,0,0,0,0,0,0,0,0,0,0
90020,0,0,0,0,0,0,0,0,0,0
90021,0,0,0,0,0,0,0,0,0,0
90022,0,25,14,10,14,32,0,21,0,0
90023,6,6,6,6,6,6,6,6,6,6
90025,0,11,32,0,10,0,7,0,17,0
90027,19,19,19,19,19,19,19,19,19,19
90028,0,0,0,0,0,0,0,0,0,0
90029,16,16,16,16,16,16,16,16,16,16
90030,0,0,26,0,0,0,0,0,0,0
90031,0,0,0,0,0,0,0,0,0,0
90032,0,0,0,0,0,0,0,0,0,0
90033,0,0,0,0,0,0,0,0,0,0
90034,0,0,0,0,0,0,0,0,0,0
90035,11,11,11,11,11,11,11,11,11,11
90037,0,0,0,32,0,23,0,15,0,0
90038,0,0,0,0,0,0,0,0,0,0
90039,18,18,18,18,18,18,18,18,18,18
90040,25,25,25,25,25,25,25,25,25,25
90041,25,25,25,25,25,25,25,25,25,25
90042,0,17,11,11,7,0,6,14,11,36
90045,0,0,0,0,0,0,0,0,0,0
90046,25,25,25,25,25,25,25,25,25,25
90047,0,0,0,0,0,0,0,0,0,0
90049,0,0,0,0,0,2,22,0,0,0
90050,29,29,29,29,29,29,29,29,29,29
90051,19,19,19,19,19,19,19,19,19,19
90052,0,0,0,0,15,0,0,0,0,0
90053,0,0,0,0,0,0,0,0,0,0
90054,14,17,21,10,9,10,11,16,13,7
90055,10,10,10,10,10,10,10,10,10,10
90057,14,14,14,14,14,14,14,14,14,14
90058,19,19,19,19,19,19,19,19,19,19
90059,7,7,7,7,7,7,7,7,7,7
90060,23,23,23,23,23,23,23,23,23,23
90061,16,16,16,16,16,16,16,16,16,16
90062,15,15,15,15,15,15,15,15,15,15
90063,12,12,12,12,12,12,12,12,12,12
90064,0,0,0,0,0,0,0,0,0,0
90065,18,18,18,18,18,18,18,18,18,18
90066,23,32,16,21,27,25,29,23,35,18
90067,12,12,12,12,12,12,12,12,12,12
90068,0,0,0,0,0,0,0,0,0,0
90069,0,0,0,0,0,0,0,0,0,0
90070,0,0,0,0,0,11,0,0,0,0
90071,0,0,0,0,5,32,0,0,2,0
90072,41,41,41,41,41,41,41,41,41,41
90073,7,7,7,7,7,7,7,7,7,7
90074,0,0,0,0,0,0,0,0,0,5
90075,0,0,0,0,0,0,0,0,0,0
90076,16,16,16,16,16,16,16,16,16,16
90077,0,0,0,0,0,0,0,0,0,0
90078,23,23,23,23,23,23,23,23,23,23
90079,0,0,0,0,0,0,0,0,0,0
90080,10,10,10,10,10,10,10,10,10,10
90081,0,0,0,0,0,0,0,0,0,0
90082,0,0,0,0,0,0,0,0,0,0
90083,0,0,0,13,0,8,10,0,0,0
90084,0,0,0,0,0,0,0,0,0,0
90085,20,20,20,20,20,33,20,20,20,20
90086,0,0,38,0,0,0,0,0,0,0
90087,1,1,1,10,24,11,1,1,1,1
90088,0,6,0,0,0,0,0,0,0,0
90089,14,14,14,14,14,14,14,14,14,14
90090,0,0,0,0,0,0,0,0,0,0
90091,21,21,21,21,21,21,21,21,21,21
90092,0,0,0,20,0,0,0,0,0,0
90093,0,0,0,0,0,21,0,0,0,0
90094,14,14,14,14,14,14,14,14,14,14
90095,0,0,0,0,0,15,0,0,0,0
90096,24,0,0,0,0,0,0,0,0,0
90098,0,0,0,0,0,0,0,0,0,0
90099,0,0,2,0,0,12,0,4,0,0
90100,15,0,8,0,5,0,0,0,0,0
90101,15,15,15,15,15,15,15,15,15,15
90102,0,0,0,0,0,0,0,0,0,0
90103,0,0,0,0,0,0,0,0,0,0
90104,17,17,17,17,17,17,17,17,17,17
90105,19,19,19,19,20,19,28,19,19,19
90106,0,0,0,0,0,0,0,0,8,0
90107,0,0,0,0,0,0,0,0,0,0
90108,20,20,20,20,20,20,20,20,20,20
90109,8,8,8,8,8,8,8,8,8,8
90110,17,17,17,17,17,17,17,17,17,17
90111,0,0,0,0,9,0,0,0,0,0
90112,17,17,17,17,17,17,17,17,17,17
90113,0,0,0,0,0,0,0,0,0,0
90114,1,1,1,1,1,1,1,1,1,1
90115,19,19,19,19,19,19,19,19,19,19
90116,0,0,0,0,0,0,0,0,0,0
90117,25,25,25,25,25,25,25,25,25,25
90118,0,0,0,0,0,0,0,11,0,0
90119,0,0,0,0,0,0,0,0,0,0
90120,0,0,0,0,0,0,0,0,0,0
90121,0,0,0,0,30,0,0,0,0,0
90122,0,12,0,12,0,0,18,0,0,0
90123,0,0,0,0,0,0,7,0,0,0
90124,6,0,0,0,0,0,0,0,0,0
90125,0,0,0,0,0,0,0,0,0,0
90127,18,18,18,18,18,18,18,18,18,18
90128,20,20,20,20,20,31,20,23,20,20
90129,9,0,0,22,26,0,0,0,0,0
90130,0,18,32,0,0,0,0,0,0,0
90131,8,8,8,8,15,8,8,30,29,13
90132,0,0,0,0,0,0,0,0,0,0
90133,0,0,0,0,0,0,0,0,0,0
90134,21,0,12,26,17,7,23,0,0,6
90135,0,0,0,0,0,0,0,0,0,0
90136,28,28,28,28,28,28,28,28,28,28
90137,0,0,0,0,0,0,0,0,0,0
90138,20,20,20,20,20,20,20,20,20,20
90139,0,0,0,0,0,0,0,0,0,0
90140,0,0,0,0,0,0,0,0,0,0
90141,22,22,22,22,22,22,22,22,22,22
90142,0,0,0,0,0,0,0,0,0,0
90143,0,0,0,0,0,0,0,0,0,0
90144,22,22,22,22,22,22,22,22,22,22
90145,24,24,24,24,24,24,24,24,24,24
90146,25,2,17,7,26,17,23,0,22,27
90147,0,0,0,0,0,0,0,0,0,0
90148,0,0,0,0,0,0,0,0,0,0
90149,16,16,16,16,16,16,16,16,16,16
90150,0,0,0,0,0,0,0,0,26,0
90151,36,0,0,0,0,0,9,0,0,0
90152,0,0,0,0,0,0,0,0,0,0
90153,0,0,0,0,0,0,0,0,0,0
90154,0,0,0,0,7,0,0,0,0,0
90155,0,0,0,0,0,0,0,0,0,0
90156,0,0,0,0,0,0,11,0,0,0
90157,31,31,31,31,31,31,31,31,31,31
90158,0,0,0,0,28,0,0,0,0,0
90159,7,0,17,0,0,0,0,7,0,0
90160,0,0,0,0,0,0,0,0,0,0
90161,0,0,0,18,0,0,0,0,0,4
90162,0,4,0,0,0,0,5,16,0,0
90163,0,0,0,0,0,11,0,0,0,0
90164,4,4,4,4,4,4,4,4,4,4
90166,14,0,0,0,0,0,0,0,0,0
90167,0,0,12,0,12,28,0,7,32,0
90168,0,0,6,0,0,0,0,0,0,0
90169,14,0,0,0,0,14,0,0,9,0
90170,0,0,0,0,0,0,0,0,0,0
90171,0,5,0,0,8,0,0,3,0,3
90172,0,0,0,0,0,0,0,0,0,0
90173,16,16,16,16,16,16,16,16,16,16
90174,21,21,21,21,21,21,21,21,21,21
90175,0,19,0,0,0,0,0,22,0,0
90176,32,32,32,32,32,32,32,32,32,32
90177,0,0,26,0,21,35,8,0,20,0
90178,4,23,9,27,14,30,14,21,0,23
90179,34,18,18,18,31,18,18,18,26,20
90180,0,0,7,0,0,0,11,0,0,35
90181,15,15,15,15,15,15,15,15,15,15
90182,0,0,12,0,15,0,0,0,0,0
90183,3,3,3,3,3,3,3,3,3,3
90184,0,0,0,0,0,0,0,0,0,0
90185,0,0,0,0,0,10,0,0,0,0
90186,12,12,12,12,12,12,12,12,12,12
90187,0,0,0,0,0,0,0,0,0,0
90188,31,0,0,17,0,0,26,0,0,16
90189,13,0,22,11,0,19,14,13,0,15
90190,15,2,14,13,2,2,2,16,12,2
90191,0,0,0,0,0,0,0,0,0,0
90192,0,0,0,0,0,0,0,0,0,0
90193,0,0,0,0,0,21,0,0,0,0
90194,4,4,4,4,4,4,4,4,4,4
90196,28,28,28,28,28,28,28,28,28,28
90197,22,0,0,0,0,0,0,0,0,0
90198,0,0,0,0,0,0,0,0,0,0
90199,20,20,20,20,20,20,20,20,20,20
90200,12,12,20,12,12,12,12,12,12,12
90201,14,16,10,10,10,10,10,10,10,10
90202,0,0,0,0,9,0,0,0,0,0
90203,10,10,10,10,10,38,10,32,10,10
90204,0,0,0,0,6,0,0,0,0,0
90205,33,33,33,33,33,33,33,33,33,33
90206,0,0,0,0,0,0,0,0,0,0
90207,0,0,0,0,0,0,0,0,0,0
90208,16,16,16,16,16,16,16,16,16,16
90209,0,0,0,18,10,23,0,29,27,0
90210,5,5,5,5,5,7,5,5,5,5
90211,20,19,19,19,19,19,19,19,19,19
90212,0,0,14,0,0,0,0,15,0,15
90213,6,13,15,26,9,2,16,16,18,16
90214,2,28,2,2,2,2,2,2,2,2
90215,0,0,0,0,0,0,0,0,0,0
90216,12,21,12,12,12,23,12,23,17,12
90217,0,0,13,0,0,0,16,25,14,0
90218,0,0,0,0,0,27,14,0,0,0
90219,0,0,0,0,0,0,0,0,0,0
90220,0,0,0,0,0,0,0,0,0,0
90221,0,0,0,0,0,0,0,0,0,0
90222,13,13,22,13,13,13,13,13,13,13
90223,0,0,0,0,0,0,0,0,0,0
90224,0,0,0,0,0,0,0,13,0,0
90225,0,0,12,0,0,0,0,0,0,0
90226,0,0,0,0,0,0,0,0,0,0
90227,26,5,0,0,0,0,0,0,0,16
90228,11,11,11,11,11,11,11,11,11,11
90229,0,35,0,0,0,0,17,4,14,0
90230,0,0,0,23,17,0,18,0,0,0
90231,23,29,19,18,23,22,17,12,0,20
90232,1,9,26,3,18,15,15,0,27,29
90233,0,0,0,0,0,0,0,0,0,0
90234,0,0,0,0,0,0,0,0,0,0
90235,12,12,12,12,12,12,12,12,12,12
90237,7,7,9,7,7,7,7,7,7,7
90238,12,12,12,12,12,15,12,12,17,12
90239,0,0,0,0,0,0,0,0,0,0
90240,10,0,0,0,0,0,21,0,0,0
90241,19,19,19,19,19,19,19,19,19,19
90242,18,18,18,18,18,18,18,18,18,18
90244,0,5,0,0,18,0,9,27,0,0
90245,15,15,15,15,15,15,15,15,15,15
90246,10,0,5,0,15,9,0,21,0,0
90247,6,18,0,9,0,0,0,9,0,14
90248,18,18,18,18,18,18,18,18,18,18
90249,0,0,0,0,0,0,0,0,0,0
90250,0,0,0,10,0,0,0,0,0,0
90251,20,0,0,15,0,13,0,37,29,21
90252,0,0,0,0,0,30,16,0,0,0
90253,28,28,28,28,28,28,28,28,28,28
90254,0,0,0,0,0,0,0,0,0,0
90255,15,15,15,15,15,15,15,15,15,15
90256,0,0,0,0,0,0,0,0,0,0
90257,0,0,0,0,0,0,0,0,0,0
90258,20,20,20,20,20,20,20,20,20,20
90259,0,0,0,0,0,0,0,0,0,0
90260,18,18,18,18,18,18,18,18,18,18
90261,24,24,24,24,24,24,24,24,24,24
90262,0,0,0,0,0,0,0,0,0,0
90263,0,10,0,0,0,0,0,0,0,0
90264,29,29,29,29,29,29,29,29,29,29
90265,18,45,24,7,0,8,15,16,0,21
90266,19,0,0,6,0,0,0,0,0,0
90267,0,0,0,0,0,0,0,0,0,0
90268,0,4,0,0,0,0,0,0,12,9
90269,28,8,10,23,10,28,21,25,19,19
90270,9,0,0,0,0,0,0,12,7,0
90272,15,14,0,25,16,23,0,0,20,0
90273,0,0,0,9,0,0,0,0,0,28
90274,0,0,0,0,0,0,0,0,0,0
90275,0,0,0,14,0,0,0,0,0,0
90276,0,0,0,0,0,0,0,0,0,23
90277,0,0,0,0,0,0,0,20,9,0
90278,0,0,14,0,0,10,0,25,0,0
90279,23,0,12,0,28,0,15,19,29,16
90280,0,0,19,0,0,0,0,0,0,0
90281,0,0,0,20,0,0,0,0,30,0
90282,0,0,0,0,0,0,0,0,0,0
90283,0,30,5,0,0,0,0,0,0,0
90284,0,0,24,0,0,0,0,17,0,0
90285,15,15,15,15,15,15,15,15,15,15
90286,34,34,34,34,34,34,34,34,35,34
90287,0,0,0,0,0,0,0,0,0,0
90288,0,0,0,0,0,0,0,0,0,0
90289,0,0,11,0,0,0,0,14,12,0
90290,0,0,0,0,0,0,0,0,0,0
90291,0,0,0,5,0,0,0,0,17,0
90292,0,0,0,0,0,0,0,0,0,0
90293,0,0,0,0,0,0,24,0,0,0
90294,0,0,0,0,0,0,0,0,0,0
90295,21,19,6,8,5,16,7,9,0,5
90296,0,15,0,0,0,0,0,0,0,0
90297,11,11,11,11,11,11,11,11,11,11
90298,0,0,0,6,0,17,0,0,12,0
90299,0,0,0,0,0,0,13,0,9,0
90301,0,5,0,0,15,0,0,0,0,13
90302,26,26,26,26,26,26,26,26,26,26
90303,0,19,0,21,0,16,0,0,0,0
90304,0,0,28,0,0,0,0,32,0,14
90306,7,28,7,7,7,7,7,7,7,13
90307,0,0,0,0,0,0,0,0,0,0
90308,0,0,10,0,0,0,0,0,0,0
90309,0,0,0,0,0,0,0,0,0,0
90310,4,4,4,4,45,4,4,4,4,4
90311,0,0,0,0,0,0,0,0,0,0
90312,0,0,0,0,0,0,0,0,0,0
90313,0,0,0,0,0,0,0,0,0,0
90314,22,22,22,22,22,22,22,22,22,22
90315,0,0,0,0,0,0,0,15,3,12
90316,0,0,0,0,0,0,0,0,0,0
90317,0,0,0,0,0,0,0,0,0,0
90318,0,0,0,0,0,0,0,0,0,0
90321,0,0,38,0,3,14,0,0,5,16
90322,0,0,0,0,14,0,0,0,0,0
90323,0,0,0,0,0,0,0,0,22,15
90324,12,12,28,12,14,12,12,13,12,15
90325,0,0,0,0,0,0,0,0,0,0
90326,18,18,18,18,18,18,18,18,18,18
90327,21,6,11,0,0,0,0,0,0,7
90328,0,0,0,0,0,0,0,9,0,0
90329,0,0,0,0,0,0,0,0,0,0
90330,25,25,25,25,25,25,25,25,25,25
90331,0,0,0,0,0,0,0,0,0,0
90332,0,0,0,0,0,0,0,0,0,0
90333,0,25,0,12,23,15,0,0,9,0
90334,0,0,0,0,0,0,0,0,0,0
90335,15,15,15,15,15,15,15,15,15,15
90336,26,26,26,26,26,26,26,26,26,26
90337,0,0,0,0,0,0,0,0,0,0
90338,0,0,0,0,0,0,0,0,0,0
90339,0,0,0,0,9,0,0,0,0,0
90340,0,0,0,0,0,0,0,0,0,0
90341,0,0,0,0,0,0,0,0,0,0
90342,0,0,0,0,0,0,0,0,0,0
90343,20,20,20,20,20,20,20,20,20,20
90344,0,0,0,0,0,0,0,13,22,0
90345,0,0,0,0,0,0,0,0,0,0
90346,0,0,8,9,0,0,19,0,0,0
90347,0,7,0,27,12,0,0,0,0,15
90348,0,0,0,23,0,20,0,23,12,0
90349,11,11,11,11,11,11,11,11,11,11
90350,0,0,0,0,0,0,0,7,0,0
90351,10,10,10,21,10,10,11,30,28,25
90352,0,0,0,0,8,0,0,0,0,0
90353,23,18,23,11,6,0,12,0,29,0
100001,0,0,0,0,0,0,0,0,0,0
100002,0,0,0,0,0,0,0,0,0,0
100003,0,0,0,0,0,0,0,11,28,0
100004,0,0,0,0,0,0,12,11,0,0
100005,0,0,0,0,0,0,0,0,0,0
100006,0,0,0,16,0,0,9,0,0,0
100007,0,0,0,0,0,0,0,0,0,0
100008,0,0,0,0,0,0,0,0,0,0
100009,0,0,0,0,0,0,0,0,0,0
100010,17,17,17,17,17,17,17,17,17,17
100011,0,0,0,0,0,0,0,0,0,0
100012,0,0,0,0,0,0,0,0,0,0
100013,9,4,21,11,0,9,7,26,4,10
100014,0,0,0,0,0,0,0,0,0,0
100015,0,0,0,0,0,0,0,0,0,0
100016,0,0,0,0,0,0,0,0,0,0
100017,0,0,0,0,0,0,0,0,0,0
100018,0,0,19,0,0,21,0,10,0,0
100019,22,19,16,12,30,24,23,21,26,0
100020,0,5,21,3,0,14,24,26,33,11
100021,0,0,0,0,0,7,0,11,15,0
100022,0,0,0,0,0,0,0,0,0,0
100023,0,0,0,0,0,0,0,0,0,0
100024,0,0,0,0,0,0,0,0,0,0
100025,18,18,18,18,18,18,18,18,18,18
100026,0,0,0,0,0,0,0,0,0,0
100028,0,0,0,0,0,0,0,0,0,0
100029,28,28,28,28,28,28,28,28,28,28
100030,9,9,9,9,9,9,9,9,9,9
100031,9,9,9,9,9,9,9,9,9,9
100032,0,0,0,0,0,17,8,0,0,12
100033,0,0,0,0,0,7,0,0,0,0
100034,19,9,2,2,11,2,22,15,2,2
100035,0,0,0,0,0,16,21,2,0,9
100036,9,0,18,0,0,16,0,0,0,6
100037,0,7,0,0,0,0,0,0,0,0
100038,20,20,20,20,20,20,20,20,20,20
100039,0,0,0,0,18,2,23,0,0,0
100040,0,0,0,0,0,0,2,0,9,0
100041,0,0,0,0,0,0,0,0,0,0
100042,0,0,34,0,0,27,0,0,0,0
100043,11,11,11,11,11,11,11,11,11,11
100044,0,0,0,0,0,0,0,0,0,0
100045,14,0,0,0,13,15,0,27,17,0
100046,13,22,0,18,17,0,15,0,28,11
100047,0,0,0,0,0,0,0,0,0,0
100048,15,15,15,22,15,15,15,15,15,15
100049,14,14,14,14,14,14,14,14,14,14
100050,0,19,14,0,0,0,4,16,11,27
100051,24,2,14,18,15,2,16,17,14,6
100052,0,0,0,0,0,0,0,0,0,0
100053,12,12,12,12,12,12,12,12,12,12
100054,0,0,0,0,0,15,0,0,0,0
100055,0,0,0,0,0,0,0,0,0,0
100056,20,19,10,11,20,18,39,24,7,22
100057,0,0,0,0,0,0,0,0,0,0
100058,0,0,0,0,0,8,0,0,0,0
100059,20,20,47,20,20,20,20,20,36,20
100060,23,23,23,23,23,23,23,23,23,23
100061,7,7,7,7,7,7,7,7,7,7
100062,0,0,0,0,0,0,0,0,0,0
100063,7,7,7,7,7,7,7,7,7,7
100064,12,12,12,12,12,12,12,12,12,12
100065,49,28,11,19,12,16,14,9,32,6
100066,9,9,9,9,9,9,9,9,9,9
100067,0,0,0,0,0,0,6,0,13,13
100068,0,40,0,12,0,0,24,0,0,0
100069,0,0,0,0,0,0,0,0,0,0
100070,19,0,7,8,24,16,13,13,21,0
100071,27,0,0,0,0,0,0,0,0,10
100072,22,22,22,22,22,22,22,22,22,22
100073,20,0,0,22,0,0,16,0,13,0
100074,11,11,11,11,11,11,11,11,11,11
100075,17,17,17,17,17,17,17,17,17,17
100076,19,19,19,19,19,19,19,19,19,19
100077,0,0,0,0,0,0,0,0,0,0
100078,0,0,0,0,0,0,0,0,0,0
100079,2,2,2,2,2,2,2,2,2,2
100080,0,0,0,0,0,0,0,0,0,0
100081,0,0,0,0,0,0,0,0,0,0
100082,0,8,0,0,0,16,0,9,0,12
100083,0,0,0,0,0,0,0,0,0,0
100084,21,4,25,9,0,23,16,22,14,15
100085,27,27,27,27,27,27,27,27,27,27
100086,0,0,0,0,0,0,0,0,0,0
100087,4,0,14,0,0,0,0,0,0,0
100088,0,0,12,0,0,0,0,46,12,0
100089,13,13,13,13,28,13,13,13,13,13
100090,23,23,23,23,23,23,23,23,23,23
100091,34,34,34,34,34,34,34,34,34,34
100092,0,0,0,0,0,11,0,0,0,0
100093,25,0,0,4,23,0,0,0,0,0
100094,18,18,18,18,18,18,18,18,18,18
100095,0,0,0,0,0,0,0,0,0,0
100096,0,0,0,0,0,0,0,0,0,0
100098,19,19,19,19,19,19,19,19,19,19
100099,16,16,16,16,16,16,16,16,16,16
100100,37,37,37,37,37,37,37,37,37,37
100101,25,25,25,25,25,25,25,25,25,25
100103,0,0,0,0,0,0,2,0,0,0
100104,24,24,24,24,24,24,24,24,24,24
100105,4,4,4,4,4,13,4,4,4,4
100106,19,8,8,19,8,8,8,9,8,8
100107,0,0,0,0,0,0,0,0,0,0
100108,1,1,1,1,1,1,1,1,1,1
100109,0,0,0,0,0,0,0,0,0,0
100110,0,0,0,0,0,0,0,0,0,0
100111,14,0,0,0,0,0,0,0,0,16
100112,0,0,0,0,0,0,0,0,0,0
100113,16,16,16,16,16,16,16,16,16,16
100114,0,0,0,0,0,0,0,0,0,0
100115,35,35,35,35,35,35,35,35,35,35
100116,28,28,28,28,28,28,28,28,28,28
100117,17,17,17,17,17,17,17,17,17,17
100118,0,0,0,0,0,0,0,0,0,0
100119,0,0,0,0,0,0,0,0,0,0
100120,0,0,29,0,0,0,24,0,0,20
100121,14,14,14,14,14,14,14,14,14,14
100122,5,20,15,0,25,15,18,0,0,19
100123,0,0,0,0,0,0,0,0,0,0
100124,0,0,0,0,0,0,0,0,0,0
100125,34,34,34,34,34,34,34,34,34,34
100126,19,19,19,19,19,19,19,19,19,19
100127,25,25,25,25,25,25,25,25,25,25
100128,9,9,9,9,9,9,9,9,9,9
100129,6,6,6,6,6,6,6,6,6,6
100130,14,0,0,0,0,0,15,0,0,0
100131,22,22,22,22,22,22,22,22,22,22
100132,0,0,0,0,0,0,0,0,0,0
100133,0,0,0,0,0,8,0,0,13,0
100134,13,13,13,13,13,13,13,13,13,13
100135,20,14,0,0,19,35,0,30,22,0
100136,40,40,40,40,40,40,40,40,40,40
100137,0,0,0,0,0,0,0,0,0,0
100138,0,0,0,0,0,0,0,0,0,0
100139,0,0,0,0,0,0,0,0,0,0
100140,0,0,0,0,0,7,0,0,0,0
100141,0,0,0,0,0,0,0,0,0,0
100142,0,0,9,0,0,0,0,14,17,0
100143,27,27,27,27,27,27,27,27,27,27
100144,11,11,11,11,11,11,11,11,11,11
100145,13,13,13,13,13,13,13,13,13,13
100146,26,26,26,26,26,26,26,26,26,26
110001,0,0,0,0,0,0,0,0,0,0
110002,32,32,32,32,32,32,32,32,32,32
110003,0,17,0,0,0,22,0,0,10,0
110004,24,24,24,24,24,24,24,24,24,24
110005,19,16,44,0,30,0,0,6,0,0
110006,0,0,0,0,0,0,0,0,0,0
110007,10,17,9,27,0,0,0,13,0,18
110008,22,22,22,22,22,22,22,22,22,22
110009,20,20,20,20,20,20,20,20,20,20
110010,16,16,16,16,16,16,16,16,16,16
110011,0,0,0,0,0,0,0,0,0,0
110012,5,5,5,5,5,5,5,5,5,5
110013,26,0,0,58,0,0,32,0,3,18
110014,7,0,24,0,8,33,0,14,27,0
110015,0,0,0,0,0,0,0,0,0,0
110016,0,0,30,0,0,0,0,0,0,14
110017,0,0,0,0,0,0,0,0,0,0
110018,10,10,10,29,10,10,10,10,10,10
110019,26,7,0,0,4,0,0,0,0,0
110020,0,8,12,0,7,0,0,29,4,18
110021,5,6,24,20,0,0,10,6,17,29
110022,0,0,0,0,0,0,0,0,0,0
110023,8,8,8,8,8,8,8,8,8,8
110024,0,0,0,0,0,0,0,0,0,0
110025,0,19,7,5,0,0,16,0,22,32
110026,19,19,19,19,19,19,19,19,19,19
110027,0,0,0,0,0,0,0,0,27,0
110028,0,37,0,3,0,0,0,0,12,0
120001,0,0,0,0,0,0,0,0,0,0
120002,0,0,0,0,0,0,0,0,0,0
120003,9,34,0,26,10,23,16,28,20,21
120004,0,0,0,0,0,0,0,0,0,0
120005,0,0,0,0,0,10,0,0,0,0
120006,38,0,0,0,0,0,9,5,0,16
120007,31,31,31,31,31,31,31,31,31,31
120008,0,0,0,0,0,0,0,0,0,0
120009,0,0,0,0,0,0,0,0,7,0
120010,0,0,0,0,0,0,0,11,0,0
120011,8,8,8,8,8,8,29,8,8,8
120012,0,0,0,0,0,0,0,0,0,0
120013,22,22,22,22,22,22,22,22,22,22
120014,20,20,20,20,20,20,20,20,20,20
120015,0,0,0,0,0,0,0,0,0,0
120016,22,15,32,23,0,0,0,0,0,7
